"","X1","classification_id","subject_ids","user_name","workflow_version","task_index","task","task_label","value","total_submissions","submission_index","choice","choice.1","Number","SnowDepth","Young","Antlers","Precipitation","behavior_CLIMBING","behavior_DIGGING","behavior_FLYING","behavior_FORAGINGEATING","behavior_INTERACTING","behavior_OTHER","behavior_SITTINGSTANDINGLYING","behavior_WALKINGRUNNING","subject_ids_1","ForestType","ForestName","Image1","Image2","Image3","Camera","SDCard","PhotoBatch","Class_Round"
"188",203,154692844,31428881,"Hartk",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,NA,"NO","NO","NO",0,0,0,0,0,0,0,1,31428881,"Deciduous","BC","24_04_BC_0049.JPG","24_04_BC_0050.JPG","24_04_BC_0051.JPG",24,4,1,1
"189",204,154692891,31429085,"not-logged-in-42881cd7c1c2c2f4d1fc",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""YES"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","YES","NO","NO",0,0,0,0,0,0,0,1,31429085,"Pine","DEG","29_19_DEG_0475.JPG","29_19_DEG_0476.JPG","29_19_DEG_0477.JPG",29,19,1,1
"190",205,154692911,31428714,"abuckley2681",123.17,1,"T0",NA,"list(list(choice = ""FISHER"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""OTHER"")), filters = list()))",1,1,"FISHER",NA,1,"1020CM","NO",NA,"NO",0,0,0,0,0,1,0,0,31428714,"Pine","WF","22_18_WF_0037.JPG","22_18_WF_0038.JPG","22_18_WF_0039.JPG",22,18,1,1
"191",207,154693098,31428437,"not-logged-in-a171f677a40edce0c0ab",123.17,1,"T0",NA,"list(list(choice = ""COYOTE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"COYOTE",NA,1,"1020CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428437,"Deciduous","DON","14_22_DON_000085.JPG","14_22_DON_000086.JPG","14_22_DON_000087.JPG",14,22,1,1
"192",209,154693160,31429055,"abuckley2681",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429055,"Pine","DEG","29_19_DEG_0385.JPG","29_19_DEG_0386.JPG","29_19_DEG_0387.JPG",29,19,1,1
"193",210,154693193,31428445,"not-logged-in-d0b06505b62640b2f255",123.17,1,"T0",NA,"list(list(choice = ""GROUSERUFFED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list(TYPE = ""BIRD"")))",1,1,"GROUSERUFFED",NA,1,NA,"NO",NA,"NO",0,0,0,0,0,0,0,1,31428445,"Deciduous","DON","14_22_DON_000109.JPG","14_22_DON_000110.JPG","14_22_DON_000111.JPG",14,22,1,1
"194",211,154693250,31428353,"MWillis875",123.17,1,"T0",NA,"list(list(choice = ""PORCUPINE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"PORCUPINE",NA,1,"010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428353,"Deciduous","BC","11_13_BC_000115.JPG","11_13_BC_000116.JPG","11_13_BC_000117.JPG",11,13,1,1
"195",212,154693262,31428922,"Hartk",123.17,1,"T0",NA,"list(list(choice = ""OTHERSMALLMAMMAL"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"OTHERSMALLMAMMAL",NA,1,"2030CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428922,"Deciduous","SH","25_09_SH_0084.JPG","25_09_SH_0085.JPG","25_09_SH_0086.JPG",25,9,1,1
"196",213,154693401,31428980,"MWillis875",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,1,0,0,0,0,31428980,"Pine","DEG","29_19_DEG_0160.JPG","29_19_DEG_0161.JPG","29_19_DEG_0162.JPG",29,19,1,1
"197",214,154693404,31428412,"not-logged-in-d0b06505b62640b2f255",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428412,"Deciduous","DON","14_22_DON_000010.JPG","14_22_DON_000011.JPG","14_22_DON_000012.JPG",14,22,1,1
"198",215,154693454,31429183,"abuckley2681",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,NA,"NO","NO","NO",0,0,0,0,0,0,0,1,31429183,"Pine","WF","33_01_WF_0091.JPG","33_01_WF_0092.JPG","33_01_WF_0093.JPG",33,1,1,1
"199",218,154693520,31429142,"not-logged-in-42881cd7c1c2c2f4d1fc",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO",NA,0,0,0,0,0,0,0,1,31429142,"Pine","WHIP","32_17_WHIP_0037.JPG","32_17_WHIP_0038.JPG","32_17_WHIP_0039.JPG",32,17,1,1
"200",219,154693572,31429162,"abuckley2681",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31429162,"Pine","WF","33_01_WF_0022.JPG","33_01_WF_0023.JPG","33_01_WF_0024.JPG",33,1,1,1
"201",221,154693615,31428317,"MWillis875",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428317,"Deciduous","BC","11_13_BC_000007.JPG","11_13_BC_000008.JPG","11_13_BC_000009.JPG",11,13,1,1
"202",222,154693654,31428580,"abuckley2681",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428580,"Deciduous","BC","17_24_BC_000154.JPG","17_24_BC_000155.JPG","17_24_BC_000156.JPG",17,24,1,1
"203",223,154693676,31428372,"Hartk",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list(TYPE = ""RODENTORRABBIT"")))",1,1,"SQUIRRELGRAY",NA,1,"3040CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428372,"Deciduous","BC","11_13_BC_000175.JPG","11_13_BC_000176.JPG","11_13_BC_000177.JPG",11,13,1,1
"204",225,154693683,31428324,"not-logged-in-a171f677a40edce0c0ab",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,"010CM","NO",NA,"NO",0,0,0,1,0,0,0,0,31428324,"Deciduous","BC","11_13_BC_000028.JPG","11_13_BC_000029.JPG","11_13_BC_000030.JPG",11,13,1,1
"205",226,154693848,31428357,"Hartk",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list(TYPE = ""RODENTORRABBIT"")))",1,1,"SQUIRRELGRAY",NA,1,"010CM","NO",NA,"NO",0,0,0,0,0,0,1,0,31428357,"Deciduous","BC","11_13_BC_000130.JPG","11_13_BC_000131.JPG","11_13_BC_000132.JPG",11,13,1,1
"206",227,154693859,31429067,"MWillis875",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31429067,"Pine","DEG","29_19_DEG_0421.JPG","29_19_DEG_0422.JPG","29_19_DEG_0423.JPG",29,19,1,1
"207",228,154693955,31428575,"Hartk",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428575,"Deciduous","BC","17_24_BC_000139.JPG","17_24_BC_000140.JPG","17_24_BC_000141.JPG",17,24,1,1
"208",229,154693959,31429144,"MWillis875",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,"010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31429144,"Pine","WHIP","32_17_WHIP_0043.JPG","32_17_WHIP_0044.JPG","32_17_WHIP_0045.JPG",32,17,1,1
"209",230,154693994,31428292,"not-logged-in-42881cd7c1c2c2f4d1fc",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428292,"Pine","WF","04_26_WF_000004.JPG","04_26_WF_000005.JPG","04_26_WF_000006.JPG",4,26,1,1
"210",231,154694011,31428784,"not-logged-in-a171f677a40edce0c0ab",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428784,"Pine","WF","22_18_WF_0250.JPG","22_18_WF_0251.JPG","22_18_WF_0252.JPG",22,18,1,1
"211",232,154694018,31428911,"abuckley2681",123.17,1,"T0",NA,"list(list(choice = ""FOXRED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"FOXRED",NA,1,"1020CM","NO",NA,NA,0,0,0,0,0,0,0,1,31428911,"Deciduous","SH","25_09_SH_0051.JPG","25_09_SH_0052.JPG","25_09_SH_0053.JPG",25,9,1,1
"212",233,154694034,31428947,"Hartk",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428947,"Pine","DEG","29_19_DEG_0043.JPG","29_19_DEG_0044.JPG","29_19_DEG_0045.JPG",29,19,1,1
"213",235,154694096,31428493,"not-logged-in-42881cd7c1c2c2f4d1fc",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO",NA,0,0,0,0,0,0,0,1,31428493,"Pine","DEG","15_14_DEG_000133.JPG","15_14_DEG_000134.JPG","15_14_DEG_000135.JPG",15,14,1,1
"214",236,154694130,31428433,"abuckley2681",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO",NA,"YES",0,0,0,0,0,0,0,1,31428433,"Deciduous","DON","14_22_DON_000073.JPG","14_22_DON_000074.JPG","14_22_DON_000075.JPG",14,22,1,1
"215",237,154694174,31428638,"not-logged-in-a171f677a40edce0c0ab",123.17,1,"T0",NA,"list(list(choice = ""COYOTE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"COYOTE",NA,1,"010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428638,"Pine","WHIP","18_16_WHIP_000055.JPG","18_16_WHIP_000056.JPG","18_16_WHIP_000057.JPG",18,16,1,1
"216",238,154694210,31428930,"Hartk",123.17,1,"T0",NA,"list(list(choice = ""FISHER"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list(TYPE = ""WEASELLIKECARNIVORE"")))",1,1,"FISHER",NA,1,"3040CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428930,"Pine","DEG","28_15_DEG_0008.JPG","28_15_DEG_0009.JPG","28_15_DEG_0010.JPG",28,15,1,1
"217",239,154694214,31428993,"MWillis875",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,NA,"NO","NO","NO",0,0,0,0,0,0,0,1,31428993,"Pine","DEG","29_19_DEG_0199.JPG","29_19_DEG_0200.JPG","29_19_DEG_0201.JPG",29,19,1,1
"218",241,154694290,31429168,"Hartk",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429168,"Pine","WF","33_01_WF_0043.JPG","33_01_WF_0044.JPG","33_01_WF_0045.JPG",33,1,1,1
"219",242,154694355,31428636,"MWillis875",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428636,"Pine","WHIP","18_16_WHIP_000049.JPG","18_16_WHIP_000050.JPG","18_16_WHIP_000051.JPG",18,16,1,1
"220",243,154694362,31428777,"abuckley2681",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428777,"Pine","WF","22_18_WF_0229.JPG","22_18_WF_0230.JPG","22_18_WF_0231.JPG",22,18,1,1
"221",244,154694387,31428361,"not-logged-in-d0b06505b62640b2f255",123.17,1,"T0",NA,"list(list(choice = ""TURKEY"", answers = list(), filters = list()), list(choice = ""VULTURE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",2,1,"TURKEY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428361,"Deciduous","BC","11_13_BC_000142.JPG","11_13_BC_000143.JPG","11_13_BC_000144.JPG",11,13,1,1
"222",246,154694404,31428485,"Hartk",123.17,1,"T0",NA,"list(list(choice = ""COYOTE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list(TYPE = ""DOGLIKECARNIVORE"")))",1,1,"COYOTE",NA,1,"010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428485,"Pine","DEG","15_14_DEG_000106.JPG","15_14_DEG_000107.JPG",NA,15,14,1,1
"223",247,154694443,31428442,"not-logged-in-42881cd7c1c2c2f4d1fc",123.17,1,"T0",NA,"list(list(choice = ""FOXRED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"FOXRED",NA,1,"3040CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428442,"Deciduous","DON","14_22_DON_000100.JPG","14_22_DON_000101.JPG","14_22_DON_000102.JPG",14,22,1,1
"224",248,154694459,31428809,"HMonnat",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,NA,"NO","YES","NO",0,0,0,0,0,0,0,1,31428809,"Pine","WF","22_18_WF_0328.JPG","22_18_WF_0329.JPG","22_18_WF_0330.JPG",22,18,1,1
"225",250,154694490,31428300,"abuckley2681",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428300,"Pine","WF","04_26_WF_000028.JPG","04_26_WF_000029.JPG","04_26_WF_000030.JPG",4,26,1,1
"226",252,154694528,31429024,"Hartk",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"3040CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429024,"Pine","DEG","29_19_DEG_0292.JPG","29_19_DEG_0293.JPG","29_19_DEG_0294.JPG",29,19,1,1
"227",253,154694532,31428499,"MWillis875",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428499,"Pine","DEG","15_14_DEG_000154.JPG","15_14_DEG_000155.JPG","15_14_DEG_000156.JPG",15,14,1,1
"228",254,154694585,31429175,"abuckley2681",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429175,"Pine","WF","33_01_WF_0064.JPG","33_01_WF_0065.JPG","33_01_WF_0066.JPG",33,1,1,1
"229",256,154694639,31429072,"abuckley2681",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31429072,"Pine","DEG","29_19_DEG_0436.JPG","29_19_DEG_0437.JPG","29_19_DEG_0438.JPG",29,19,1,1
"230",257,154694646,31428807,"Hartk",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""2"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,2,NA,"NO","NO","NO",0,0,0,0,0,0,0,1,31428807,"Pine","WF","22_18_WF_0319.JPG","22_18_WF_0320.JPG","22_18_WF_0321.JPG",22,18,1,1
"231",258,154694700,31428739,"Hartk",123.17,1,"T0",NA,"list(list(choice = ""FISHER"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"FISHER",NA,1,"1020CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428739,"Pine","WF","22_18_WF_0112.JPG","22_18_WF_0113.JPG","22_18_WF_0114.JPG",22,18,1,1
"232",260,154694767,31429101,"Hartk",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""4050CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"4050CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429101,"Pine","DEG","29_19_DEG_0523.JPG","29_19_DEG_0524.JPG","29_19_DEG_0525.JPG",29,19,1,1
"233",261,154694784,31428463,"HMonnat",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428463,"Pine","DEG","15_14_DEG_000040.JPG","15_14_DEG_000041.JPG","15_14_DEG_000042.JPG",15,14,1,1
"234",263,154694805,31428328,"MWillis875",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,"010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428328,"Deciduous","BC","11_13_BC_000040.JPG","11_13_BC_000041.JPG","11_13_BC_000042.JPG",11,13,1,1
"235",264,154694865,31428634,"abuckley2681",123.17,1,"T0",NA,"list(list(choice = ""RACCOON"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"RACCOON",NA,1,"010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428634,"Pine","WHIP","18_16_WHIP_000043.JPG","18_16_WHIP_000044.JPG","18_16_WHIP_000045.JPG",18,16,1,1
"236",265,154694877,31429088,"Hartk",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"", ""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"3040CM","NO","NO","NO",0,0,0,1,0,0,1,0,31429088,"Pine","DEG","29_19_DEG_0484.JPG","29_19_DEG_0485.JPG","29_19_DEG_0486.JPG",29,19,1,1
